mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_leaf,param_model__max_leaf_nodes,param_model__max_depth,param_model__learning_rate,param_model__l2_regularization,params,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,generalization_gap_f1,worst_fold_f1,stability_ratio_f1,generalization_gap_accuracy,worst_fold_accuracy,stability_ratio_accuracy
0.25861454010009766,0.116659239968021,0.020545291900634765,0.009621061093452005,50,15,3,0.09623506263980883,6.951927961775606e-05,"{'model__min_samples_leaf': 50, 'model__max_leaf_nodes': 15, 'model__max_depth': 3, 'model__learning_rate': 0.09623506263980883, 'model__l2_regularization': 6.951927961775606e-05}",0.5510026155187445,0.37284482758620685,0.6469611424775822,0.5695312499999999,0.6104078762306611,0.5501495423626389,0.09467512125586894,21,0.8566801619433198,0.7746478873239437,0.7534452176285988,0.7378563623721068,0.656664582899215,0.7558588424334369,0.06432321924967849,0.5470536499560247,0.48812664907651715,0.5325417766051012,0.5153913808267371,0.5127528583992964,0.5191732629727352,0.01987686895338612,24,0.8446005267778753,0.7609841827768014,0.7352768825080574,0.71,0.5654123439423246,0.7232547872010118,0.09097554930546785,0.20570930007079802,0.37284482758620685,0.17208979371187494,0.20408152422827652,0.48812664907651715,0.03828561748263598
0.4407180309295654,0.1876049217330588,0.04091701507568359,0.018663794884685052,100,15,8,0.05623413251903488,1e-06,"{'model__min_samples_leaf': 100, 'model__max_leaf_nodes': 15, 'model__max_depth': 8, 'model__learning_rate': 0.05623413251903488, 'model__l2_regularization': 1e-06}",0.5747998314369996,0.35822571588994945,0.6235795454545455,0.5804971319311664,0.6089126559714795,0.5492029761368281,0.09716373505477448,22,0.8988580750407831,0.8273125913551891,0.7939767282683095,0.7777000699370566,0.6741791875347801,0.7944053304272236,0.07311202164040587,0.5562884784520669,0.4973614775725594,0.5338610378188214,0.5175901495162709,0.5175901495162709,0.5245382585751978,0.019647496225777588,16,0.8911325724319579,0.8183216168717048,0.7795194843246411,0.7554945054945055,0.5881835765781607,0.766530351140194,0.10030566108011368,0.2452023542903955,0.35822571588994945,0.17691771399025916,0.2419920925649962,0.4973614775725594,0.03745674582278525
0.26243109703063966,0.13236433715018753,0.02002129554748535,0.009015507245202368,10,63,3,0.12589254117941662,0.061584821106602544,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 63, 'model__max_depth': 3, 'model__learning_rate': 0.12589254117941662, 'model__l2_regularization': 0.061584821106602544}",0.5631313131313131,0.38767923526287834,0.6307481125600549,0.5306122448979591,0.6072701354240913,0.5438882082552594,0.08545139343409557,23,0.942528735632184,0.8476489028213167,0.8081799591002045,0.7796813946498348,0.662128017967434,0.8080334020341947,0.09137901461890932,0.5435356200527705,0.49296394019349166,0.5268249780123131,0.5145118733509235,0.5153913808267371,0.5186455584872471,0.016574924505053726,25,0.9385425812115891,0.8398506151142355,0.793876355112804,0.7583516483516484,0.5767540003516792,0.7814750400283912,0.1188924793287712,0.2641451937789353,0.38767923526287834,0.1571120537954212,0.26282948154114405,0.49296394019349166,0.031958095916985056
0.3934824466705322,0.19188060827606723,0.024884414672851563,0.011109730347887932,10,15,5,0.16468978654828673,0.0008858667904100823,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 15, 'model__max_depth': 5, 'model__learning_rate': 0.16468978654828673, 'model__l2_regularization': 0.0008858667904100823}",0.5477386934673367,0.4753867791842475,0.6050236621769203,0.49954254345837135,0.5907527703477263,0.5436888897269204,0.0502144247689143,24,1.0,0.9913153992798136,0.9620182200420462,0.9401762571280455,0.6752801770290527,0.9137580106957917,0.12112099565657522,0.525065963060686,0.5079155672823219,0.5228671943711521,0.5189094107299912,0.5290237467018469,0.5207563764291996,0.007206596455803504,23,1.0,0.9909929701230229,0.9602988573102842,0.9365934065934066,0.6000527518902761,0.8975875971833979,0.15046195759905176,0.37006912096887123,0.4753867791842475,0.09235874728677201,0.3768312207541983,0.5079155672823219,0.013838709964952855
0.7307838916778564,0.32636719036296696,0.033730602264404295,0.01592330617830037,10,31,,0.0735642254459641,6.951927961775606e-05,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 31, 'model__max_depth': None, 'model__learning_rate': 0.0735642254459641, 'model__l2_regularization': 6.951927961775606e-05}",0.5509239363987969,0.4264631043256998,0.6044508255563532,0.5219298245614036,0.6128571428571429,0.5433249667398793,0.06744373279598131,25,1.0,0.9987244897959184,0.9902666102412188,0.9736814730053054,0.6962994470438111,0.9317944040172506,0.11812115806639582,0.5404573438874231,0.5043975373790677,0.5153913808267371,0.5206684256816183,0.523306948109059,0.520844327176781,0.011755827373950702,22,1.0,0.9986818980667839,0.9898915909756812,0.9721978021978022,0.6233515034288729,0.9168245589338282,0.14707154688441332,0.38846943727737127,0.4264631043256998,0.12413148101892856,0.3959802317570472,0.5043975373790677,0.022570712131344053
0.39883956909179685,0.19447304157253742,0.03598542213439941,0.012988110323873403,100,63,5,0.4823178482239304,1e-06,"{'model__min_samples_leaf': 100, 'model__max_leaf_nodes': 63, 'model__max_depth': 5, 'model__learning_rate': 0.4823178482239304, 'model__l2_regularization': 1e-06}",0.5690021231422505,0.4512428298279159,0.5755725190839696,0.5499999999999999,0.540192926045016,0.5372020796198304,0.04482244514946488,26,1.0,0.9959685974962869,0.9825056433408578,0.9621892625861708,0.6628917157927398,0.920711043843211,0.12958414951207473,0.5536499560246262,0.4951627088830255,0.5109938434476693,0.5092348284960422,0.4969217238346526,0.5131926121372031,0.02119959682180114,30,1.0,0.9958260105448155,0.9818341634925286,0.9602197802197803,0.6179004747670125,0.9111560858048273,0.14728457314018276,0.38350896422338066,0.4512428298279159,0.08343684220505072,0.3979634736676242,0.4951627088830255,0.0413092400794994
0.27375044822692873,0.11687807067206227,0.023098134994506837,0.010188978234656818,10,31,3,0.16468978654828673,2.335721469090121e-06,"{'model__min_samples_leaf': 10, 'model__max_leaf_nodes': 31, 'model__max_depth': 3, 'model__learning_rate': 0.16468978654828673, 'model__l2_regularization': 2.335721469090121e-06}",0.5533165407220824,0.36503573391973615,0.6290983606557377,0.5323741007194246,0.5917686318131257,0.5343186735660213,0.09089015432129209,27,0.968299711815562,0.8790102746907108,0.8346651970239735,0.8056872037914691,0.6601529311809686,0.8295630637005369,0.10098392511290527,0.5321020228671943,0.4920844327176781,0.5224274406332454,0.5140721196130167,0.5158311345646438,0.5153034300791556,0.013220141315382803,26,0.966198419666374,0.8732425307557118,0.8242015821857603,0.7882417582417582,0.5779848777914542,0.8059738337282119,0.12870325317011597,0.29524439013451564,0.36503573391973615,0.1701047685919245,0.2906704036490563,0.4920844327176781,0.02565506174362562
0.7405153274536133,0.34210550012897156,0.04466066360473633,0.0241562357575131,20,31,,0.2818382931264452,1e-06,"{'model__min_samples_leaf': 20, 'model__max_leaf_nodes': 31, 'model__max_depth': None, 'model__learning_rate': 0.2818382931264452, 'model__l2_regularization': 1e-06}",0.5582770270270271,0.42864398171660745,0.6043636363636363,0.49759930161501525,0.557312252964427,0.5292392399373427,0.060655508820611985,28,1.0,1.0,1.0,1.0,0.6995000373106485,0.9399000074621296,0.1201999850757406,0.5400175901495162,0.5052770448548812,0.5215479331574319,0.4938434476693052,0.5074758135444152,0.51363236587511,0.01586286276256195,29,1.0,1.0,1.0,1.0,0.6459468964304554,0.9291893792860911,0.14162124142781785,0.410660767524787,0.42864398171660745,0.11460886541178063,0.41555701341098117,0.4938434476693052,0.030883690001768726
1.2014845848083495,0.5954593118363202,0.06402215957641602,0.030872515189845677,20,63,,0.36869450645195734,0.002069138081114788,"{'model__min_samples_leaf': 20, 'model__max_leaf_nodes': 63, 'model__max_depth': None, 'model__learning_rate': 0.36869450645195734, 'model__l2_regularization': 0.002069138081114788}",0.5725190839694656,0.472998137802607,0.5860640301318268,0.49618663077613284,0.5128205128205129,0.528117679100109,0.04386575732473869,29,1.0,1.0,1.0,1.0,0.7465176674274022,0.9493035334854805,0.10139293302903911,0.5567282321899736,0.5021987686895338,0.5167106420404574,0.5061565523306948,0.490325417766051,0.5144239226033421,0.022774658856808103,27,1.0,1.0,1.0,1.0,0.7168102690346404,0.9433620538069281,0.11327589238614384,0.4211858543853715,0.472998137802607,0.08306057354391952,0.4289381312035859,0.490325417766051,0.04427216125866099
0.2840745449066162,0.14213361097734417,0.030389833450317382,0.016046826179839265,100,15,3,0.36869450645195734,0.000379269019073225,"{'model__min_samples_leaf': 100, 'model__max_leaf_nodes': 15, 'model__max_depth': 3, 'model__learning_rate': 0.36869450645195734, 'model__l2_regularization': 0.000379269019073225}",0.5633206268530285,0.3557010365521004,0.6181031373963217,0.5507593924860112,0.55229793977813,0.5280364266131183,0.08962301941407148,30,0.952965235173824,0.8782736224596689,0.8305721843240985,0.8029792878277726,0.6534190531852717,0.8236418765941271,0.0991563816198352,0.5466138962181178,0.480650835532102,0.5343007915567283,0.5057167985927881,0.5030782761653474,0.5140721196130167,0.023561937976078064,28,0.9495171202809481,0.8723637961335676,0.8217111046000586,0.7878021978021978,0.5829083875505539,0.8028605212734652,0.12271911177603938,0.2956054499810088,0.3557010365521004,0.16972885751258307,0.2887884016604485,0.480650835532102,0.04583391527596366
0.3664986610412598,0.1980180115810636,0.030249977111816408,0.014122631593280721,50,63,5,0.21544346900318823,0.026366508987303555,"{'model__min_samples_leaf': 50, 'model__max_leaf_nodes': 63, 'model__max_depth': 5, 'model__learning_rate': 0.21544346900318823, 'model__l2_regularization': 0.026366508987303555}",0.5583972719522592,0.3843683083511777,0.5998542274052477,0.5420792079207921,0.5470152165431136,0.5263428464345181,0.07384193761028686,31,0.9971110193974412,0.9771670190274842,0.9453168816601234,0.9201528767689289,0.672707182320442,0.9024909958348839,0.11787795110785164,0.544415127528584,0.49428320140721194,0.5171503957783641,0.5118733509234829,0.4894459102902375,0.5114335971855761,0.019484614256531915,32,0.9969271290605795,0.976274165202109,0.9428655142103721,0.915054945054945,0.6093722525057148,0.8880988012067441,0.14214993158939676,0.3761481494003658,0.3843683083511777,0.14029246927263686,0.376665204021168,0.4894459102902375,0.03809803337863592
0.38124980926513674,0.18600227842387623,0.03208026885986328,0.014948664532262212,100,63,5,0.36869450645195734,4.281332398719387,"{'model__min_samples_leaf': 100, 'model__max_leaf_nodes': 63, 'model__max_depth': 5, 'model__learning_rate': 0.36869450645195734, 'model__l2_regularization': 4.281332398719387}",0.563843236409608,0.37262357414448666,0.5920813657827825,0.5568910256410255,0.5370967741935484,0.5245071952342902,0.07796080680213312,32,0.9975247524752475,0.976271186440678,0.9505479067153695,0.9257261410788383,0.6664136622390892,0.9032967297898444,0.12087475459049257,0.5448548812664907,0.4920844327176781,0.5061565523306948,0.51363236587511,0.4951627088830255,0.5103781882145999,0.018885055186826753,33,0.9973661106233538,0.9753954305799648,0.948432464107823,0.9213186813186813,0.6135924037278002,0.8912210180715245,0.14114444997016173,0.3787895345555542,0.37262357414448666,0.1486362961471083,0.38084282985692464,0.4920844327176781,0.037002081246634524
0.3918797492980957,0.18599043535339294,0.0312192440032959,0.014150852298859175,50,15,5,0.4823178482239304,2.335721469090121e-06,"{'model__min_samples_leaf': 50, 'model__max_leaf_nodes': 15, 'model__max_depth': 5, 'model__learning_rate': 0.4823178482239304, 'model__l2_regularization': 2.335721469090121e-06}",0.553245651251591,0.38293333333333335,0.6143465909090909,0.5260977630488816,0.4871459694989107,0.5127538616083616,0.07700371559974727,33,1.0,1.0,0.9943582510578279,0.9798727708833038,0.6626770699189456,0.9273816183720154,0.13255681581131346,0.5369393139841688,0.49120492524186454,0.5224274406332454,0.4969217238346526,0.4824098504837291,0.505980650835532,0.020420110543540686,35,1.0,1.0,0.9941400527395253,0.9787912087912088,0.608493054334447,0.9162848631730363,0.15409134929710855,0.4146277567636538,0.38293333333333335,0.1501767638730379,0.41030421233750425,0.4824098504837291,0.04035749293934602
2.22243390083313,1.2225678506692332,0.07808213233947754,0.037060610737967126,20,127,,0.36869450645195734,1.8329807108324339,"{'model__min_samples_leaf': 20, 'model__max_leaf_nodes': 127, 'model__max_depth': None, 'model__learning_rate': 0.36869450645195734, 'model__l2_regularization': 1.8329807108324339}",0.5623409669211197,0.39915299100052937,0.5829867674858223,0.5282224094355519,0.48554913294797686,0.5116504535582,0.065222673313641,34,1.0,1.0,1.0,1.0,0.7970413720230839,0.9594082744046167,0.08118345119076643,0.5461741424802111,0.5008795074758136,0.5149516270888302,0.5074758135444152,0.49120492524186454,0.5121372031662269,0.0187246294726865,31,1.0,1.0,1.0,1.0,0.7804642166344294,0.9560928433268859,0.08781431334622822,0.4477578208464167,0.39915299100052937,0.12747506204687054,0.443955640160659,0.49120492524186454,0.03656174430782166
0.25150132179260254,0.11976446093257634,0.018767642974853515,0.008840497277214946,50,63,3,0.6309573444801932,0.004832930238571752,"{'model__min_samples_leaf': 50, 'model__max_leaf_nodes': 63, 'model__max_depth': 3, 'model__learning_rate': 0.6309573444801932, 'model__l2_regularization': 0.004832930238571752}",0.551986475063398,0.3840425531914894,0.6036363636363636,0.5270788912579957,0.4832214765100671,0.5099931519318627,0.07403335559358713,35,0.9991742361684558,0.9633066216786166,0.9107243121841662,0.8814507772020725,0.646359020989619,0.8802029936445861,0.12383576295751546,0.5338610378188214,0.49076517150395776,0.5206684256816183,0.5123131046613896,0.4920844327176781,0.5099384344766931,0.016609889296688544,34,0.9991220368744512,0.9617750439367311,0.9068268385584529,0.8742857142857143,0.589678213469316,0.8663375694249332,0.1449020217226203,0.3702098417127234,0.3840425531914894,0.14516539156094063,0.35639913494824016,0.49076517150395776,0.03257234241175384
