Date,adj_close,close,high,low,open,volume,return,log_return,range,body,upper_wick,lower_wick,lr_1,candle_body_norm_rng,candle_upper_wick_norm_rng,candle_lower_wick_norm_rng,candle_direction,vol_atr_14,vol_ret_std_20,volm_rel,volm_log1p_rel
1950-03-16,-0.3246067453904966,-0.3246067453904966,-0.3260939456582616,-0.3235985946458537,-0.3247785471086767,-0.1127285638203444,0.21064077094986222,0.21043782086237459,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,0.21043782086234972,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7067161151213175,-0.5404659258960219,0.9119578534195883,0.8649948536778089
1950-03-17,-0.32475872886360024,-0.32475872886360024,-0.3262451563511065,-0.32375159255790026,-0.32493062881284807,-0.11545061837978579,-0.30274994124065613,-0.30315149396511887,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,-0.3031514939651063,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7054838602582708,-0.5623018151707527,-0.21423368811195165,-0.21755822452592
1950-03-20,-0.3247967265437053,-0.3247967265437053,-0.32628296082693437,-0.32378984385983434,-0.3249686510518911,-0.11645659506479673,-0.1105988160542294,-0.11065054039060025,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,-0.11065054039060025,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7070242522870138,-0.6549081456176385,-0.6019783741873294,-0.6270621916085588
1950-03-21,-0.32475872886360024,-0.32475872886360024,-0.3262451563511065,-0.32375159255790026,-0.32493062881284807,-0.11663412036215161,0.01793876219888792,0.017936867287840785,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,0.017936867287840785,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7073323306927625,-0.6615361666453393,-0.6285112878352839,-0.6558672275031922
1950-03-22,-0.32437876655718295,-0.32437876655718295,-0.32586712601376094,-0.323369094129939,-0.3245504209264193,-0.11302443931593585,0.596130726255691,0.5945368442705833,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,0.5945368442705584,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7045597425609205,-0.6380764469470115,0.8634134534337904,0.8212377318945333
1950-03-23,-0.32434076887707797,-0.32434076887707797,-0.3258293215379331,-0.3233308428280049,-0.3245123986873763,-0.11296526421681756,0.017535827154922735,0.01753400629790235,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,0.01753400629790235,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7061001345896635,-0.6400975276294911,0.9174890236187496,0.8699653708059808
1950-03-24,-0.32434076887707797,-0.32434076887707797,-0.3258293215379331,-0.3233308428280049,-0.3245123986873763,-0.11562814367714067,-0.046348447752467395,-0.04635683655137467,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,-0.04635683655137467,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7070243110469615,-0.6533957127568837,-0.16523072010471054,-0.1672691933539888
1950-03-27,-0.3247207384308117,-0.3247207384308117,-0.32620735908574516,-0.323713348551656,-0.32489261382580564,-0.11349784010888218,-0.6848152050822065,-0.686896743437104,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,-0.6868967434370664,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7076404090985111,-0.5960985158534439,0.7685614290767154,0.7350411729589094
1950-03-28,-0.32445475467007656,-0.32445475467007656,-0.32594272775495015,-0.32344558943811735,-0.3246264581525047,-0.11438546659565654,0.4031465833311008,0.40241345480830215,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,0.40241345480827734,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7057919386640195,-0.6053570650143224,0.4567621042434567,0.4449508280739605
1950-03-29,-0.3247967265437053,-0.3247967265437053,-0.32628296082693437,-0.32378984385983434,-0.3249686510518911,-0.11255103852298953,-0.6219506466465097,-0.6236654485358097,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,-0.6236654485357722,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7067161738812653,-0.5581758681264165,1.3303412217671025,1.2324956485342935
1950-03-30,-0.3253286868178591,-0.3253286868178591,-0.32681221627805784,-0.3243253547912218,-0.32550095514649247,-0.11089413574767738,-0.9463571255400349,-0.9503477765453535,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,-0.9503477765453033,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7030192917722297,-0.4672584589105094,1.992951110904239,1.7819717498339551
1950-03-31,-0.32536667725064766,-0.32536667725064766,-0.3268500135434192,-0.324363598797466,-0.32553897013353483,-0.11379371560447364,-0.11114354510522678,-0.11119579444168307,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,-0.11119579444168307,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7036355073436746,-0.4809115911804816,0.7254377574745277,0.6955427142540113
1950-04-03,-0.32445475467007656,-0.32445475467007656,-0.32594272775495015,-0.32344558943811735,-0.3246264581525047,-0.11562814367714067,1.5098928751570473,1.4997816733173532,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,1.499781673317255,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7002467036403877,-0.2729848516028173,-0.06423701111224212,-0.06461369784056377
1950-04-04,-0.32437876655718295,-0.32437876655718295,-0.32586712601376094,-0.323369094129939,-0.3245504209264193,-0.11302443931593585,0.08155366421727801,0.08152193612539155,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,0.08152193612536666,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7057920561839148,-0.33888390961173703,1.0060456407173188,0.9491270597667746
1950-04-05,-0.32407479236365927,-0.32407479236365927,-0.3255646974176046,-0.3230630910101561,-0.3242462502660759,-0.11645659506479673,0.46471356682711806,0.46374159133718107,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,0.46374159133715626,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7045597425609205,-0.3291434806364678,-0.455162289306395,-0.4695257471187445
1950-04-06,-0.3235048344094004,-0.3235048344094004,-0.32499763749065325,-0.32248932877683456,-0.32367592393243155,-0.11308361441505414,0.9075552163260617,0.9038799270793471,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,0.9038799270792977,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.7011708800976858,-0.36120324004760346,0.9410918387027494,0.8911410306080789
1950-04-10,-0.3232388578959818,-0.3232388578959818,-0.32473301337032473,-0.32222157695898573,-0.32340977551113115,-0.1126693887212261,0.39504461675803376,0.3943404220982357,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,0.3943404220982109,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.6993224684231418,-0.3584094980545006,1.0665837216352156,1.0027944086994625
1950-04-11,-0.3236188274497155,-0.3236188274497155,-0.3251110509181368,-0.32260408268263685,-0.32378999064956054,-0.11302443931593585,-0.6744423232781481,-0.676460892724827,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,-0.6764608927247895,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.6965498215313521,-0.2940009704303737,0.8985949568773808,0.8529736662233642
1950-04-12,-0.32289688602235306,-0.32289688602235306,-0.32439278029834057,-0.32187732253726875,-0.3230675826117448,-0.11302443931593585,1.153751995040734,1.1478288158859586,-0.9626502101507254,0.0,-0.38270625088955634,-0.4748900697520673,1.1478288158858847,-0.48103404478721773,-0.46147386215601055,-0.5301678288375733,0.0,-0.6937771158796147,-0.2463821384097481,0.848325492135399,0.807588684273194
