Date,adj_close,close,high,low,open,volume,return,log_return,range,body,upper_wick,lower_wick,lr_1,candle_body_norm_rng,candle_upper_wick_norm_rng,candle_lower_wick_norm_rng,candle_direction,vol_atr_14,vol_ret_std_20,volm_rel,volm_log1p_rel
1962-04-19,68.58999633789062,68.58999633789062,68.9000015258789,68.06999969482422,68.2699966430664,3100000,0.004687266889688901,0.004676315861170259,0.012157636910312982,0.004687266889688918,0.004519685151477805,0.0029158326129214967,0.004676315861170259,0.38554095045454057,0.3734994025181639,0.2409596470260908,1.0,0.9214286804199219,0.004931339692117171,0.972396486825596,0.6792492941989368
1962-04-23,68.52999877929688,68.52999877929688,69.01000213623047,68.16999816894531,68.58999633789062,3240000,-0.00087472753749962,-0.000875110334877268,0.012246741684415568,-0.0008747275374996051,0.006128787477327795,0.005253182792414113,-0.000875110334877268,0.07142532765361476,0.5000045412842251,0.42857013106096975,-1.0,0.932143075125558,0.0049099893112296445,1.0229856024248547,0.7045744412175516
1962-04-24,68.45999908447266,68.45999908447266,68.91000366210938,68.16000366210938,68.52999877929688,3040000,-0.0010214460246767976,-0.001021968056182408,0.01094411226265157,-0.0010214460246768,0.0055507579300959784,0.004382054139280918,-0.001021968056182408,0.09333292643216723,0.5066731770826578,0.3999938964838417,-1.0,0.9142859322684151,0.00465783252954076,0.9633056594207491,0.6746296135246098
1962-04-25,67.70999908447266,67.70999908447266,68.58000183105469,67.52999877929688,68.45999908447266,3340000,-0.010955302512852483,-0.011015753752615235,0.015337468095233479,-0.010955302512852453,0.0017723046552152507,0.0026584006440646835,-0.011015753752615012,0.714283638265345,0.1142879979072633,0.17142836382643925,-1.0,0.9257147652762276,0.0051583581482681625,1.0605868156992253,0.7229908042259318
1962-04-26,67.05000305175781,67.05000305175781,67.97000122070312,66.91999816894531,67.70999908447266,3650000,-0.009747393909892876,-0.009795210733907702,0.015507355869963385,-0.009747393909892916,0.003877734890329023,0.0019389243384843027,-0.00979521073390759,0.6285658233176696,0.24762036243128144,0.12381381425009642,-1.0,0.9314297267368862,0.005254639170973529,1.1537488936654445,0.767209995181609
1962-04-27,66.30000305175781,66.30000305175781,67.61000061035156,65.98999786376953,67.05000305175781,4140000,-0.011185681817509452,-0.011248712020999044,0.024161113689010645,-0.011185681817509443,0.008446418292870694,0.0046757944753980235,-0.01124871202099882,0.46296217804687506,0.34567691923666005,0.19136090271584752,-1.0,0.9871444702148438,0.005609685020403876,1.3065707252414316,0.8357618869930258
1962-04-30,65.23999786376953,65.23999786376953,66.9000015258789,64.94999694824219,66.30000305175781,4150000,-0.015988011149272174,-0.016117198212715345,0.029411832396363944,-0.015988011149272147,0.009196788684358583,0.004445139868534441,-0.01611719821271512,0.5435911280128359,0.3076908028841378,0.14871806910251342,-1.0,1.0600019182477678,0.006315444162051607,1.3055240971435762,0.8353080246349746
1962-05-01,65.69999694824219,65.69999694824219,65.94000244140625,63.7599983215332,65.23999786376953,5100000,0.007050875222792019,0.007026134032043109,0.03341514701495252,0.00705087522279201,0.0036530518160166198,0.022526630304142287,0.007026134032042889,0.21100835557101305,0.11009405485799227,0.6788975895705359,1.0,1.154287883213588,0.0067174740221495,1.5975441673975692,0.9545664476571035
1962-05-02,65.98999786376953,65.98999786376953,66.66999816894531,65.55999755859375,65.69999694824219,3780000,0.004414017184137808,0.0044043039826233985,0.0168949872436982,0.004414017184137826,0.010304596562945512,0.0021215243852174956,0.0044043039826233985,0.26126194240130424,0.6126125506902171,0.12612550690757762,1.0,1.1607161930629186,0.006771599682342455,1.1737672338839895,0.7764617148361767
1962-05-03,66.52999877929688,66.52999877929688,66.93000030517578,65.80999755859375,65.98999786376953,3320000,0.008183072177728068,0.008149772382338862,0.01697231069614788,0.008183072177728018,0.006012348312313221,0.002705551006740656,0.008149772382338641,0.48214249221692496,0.35714334370987383,0.16071416407230832,1.0,1.1721450260707311,0.00711311030401059,1.0281820997212758,0.7071398744597783
1962-05-04,66.23999786376953,66.23999786376953,66.80000305175781,65.80000305175781,66.52999877929688,3010000,-0.004358949659526989,-0.004368477578487804,0.015030813442780113,-0.004358949659526938,0.004076151587689262,0.006642433970433101,-0.004368477578487693,0.2900009155270537,0.2700042724606675,0.4399948120112787,-1.0,1.1664306095668249,0.006909600876071923,0.9320616832848208,0.6585876624467214
1962-05-07,66.0199966430664,66.0199966430664,66.55999755859375,65.66000366210938,66.23999786376953,2530000,-0.003321274574247135,-0.0033268022493238786,0.013586864817467537,-0.003321274574247176,0.00484701167972304,0.0054527870230487,-0.0033268022493238786,0.24444745854640365,0.3555576277504442,0.3999949137020411,-1.0,1.1607156481061662,0.006912029350744047,0.7848855246013526,0.5793542812990727
1962-05-08,65.16999816894531,65.16999816894531,66.12999725341797,64.87999725341797,66.0199966430664,3020000,-0.012874863940338654,-0.012958463330123834,0.01893365743046093,-0.01287486394033864,0.0016879026153476216,0.004449914434178003,-0.012958463330123609,0.6799987792963309,0.0880004882811796,0.2320007324216894,-1.0,1.1814299992152624,0.0072282076061666155,0.9409858540537172,0.6631960161921124
1962-05-09,64.26000213623047,64.26000213623047,65.16999816894531,64.0199966430664,65.16999816894531,3670000,-0.01396341964527592,-0.014061825316438925,0.017646180116465047,-0.013963419645275874,0.0,0.0037349126234893924,-0.0140618253164387,0.7912998480750484,0.0,0.20870015192408195,-1.0,1.2000015803745814,0.007532492840717096,1.1427325943454976,0.7620819277189429
1962-05-10,63.56999969482422,63.56999969482422,64.38999938964844,62.9900016784668,64.26000213623047,4730000,-0.01073766602035664,-0.010795730783569362,0.021786456032380167,-0.010737666020356687,0.002044946579236069,0.00912376937457567,-0.010795730783569137,0.4928596924800499,0.0928553328191903,0.4142849747000455,-1.0,1.240715571812221,0.007713074649790069,1.4676678664515328,0.9032735209948944
1962-05-11,62.650001525878906,62.650001525878906,64.0999984741211,62.439998626708984,63.56999969482422,4510000,-0.014472206596852,-0.01457795045000558,0.02611294408339071,-0.014472206596851965,0.008459677037325336,0.0033520015012797047,-0.014577950450005355,0.5542158153683014,0.319276402418234,0.12650778221286205,-1.0,1.2992867061070033,0.008053382263300764,1.384794890690248,0.8691131209315296
1962-05-14,63.099998474121094,63.099998474121094,63.310001373291016,61.11000061035156,62.650001525878906,5990000,0.007182712486548004,0.007157039667564938,0.035115733589099696,0.007182712486548093,0.0033280967392740808,0.024405720329120723,0.007157039667564938,0.2045439964487719,0.09545583015582161,0.7000001733949519,1.0,1.4028581891741072,0.008393414676584186,1.8218869760934364,1.0374058016340297
1962-05-15,64.29000091552734,64.29000091552734,64.87000274658203,63.40999984741211,63.40999984741211,4780000,0.01885899318831674,0.018683367028931197,0.02313792289184771,0.013877954111856838,0.009021649133537424,0.0,0.01868336702893076,0.6027392607336275,0.3972607392656875,0.0,1.0,1.454286847795759,0.009762264570329112,1.4277180406212664,0.8869517382088972
1962-05-16,64.2699966430664,64.2699966430664,64.87999725341797,63.81999969482422,64.29000091552734,3360000,-0.00031115682339499795,-0.00031120524272363405,0.016487751493214537,-0.00031115682339500576,0.009179965282513752,0.007001664411798817,-0.00031120524272363405,0.018871998618050945,0.5566016007365049,0.4245264006445007,-1.0,1.455000741141183,0.009641759565838622,0.9931425868999764,0.6897125825249936
1962-05-17,63.93000030517578,63.93000030517578,64.41000366210938,63.380001068115234,64.2699966430664,2950000,-0.005290125340737917,-0.005304167599230556,0.0160261809210046,-0.005290125340737894,0.0021900049800505595,0.008603147730878688,-0.005304167599230333,0.33009270061336277,0.13592880237312224,0.5339784970125441,-1.0,1.4128578730991908,0.009459450587210481,0.8694370763336281,0.625637356849667
1962-05-18,63.81999969482422,63.81999969482422,64.13999938964844,63.290000915527344,63.93000030517578,2490000,-0.001720641480157381,-0.0017221234839511156,0.013295768341366296,-0.0017206414801574283,0.003290490214303262,0.00830458761879088,-0.0017221234839511156,0.12941271508184146,0.24705818994504689,0.6235290949719352,-1.0,1.3342860085623605,0.00928260308343963,0.7336043839490897,0.5502027000491646
1962-05-21,63.59000015258789,63.59000015258789,64.0,63.209999084472656,63.81999969482422,2260000,-0.003603878773678182,-0.003610388389402566,0.012378579117909532,-0.00360387877367823,0.002830638539768204,0.005975799138282746,-0.003610388389402566,0.29113832365941883,0.22784822351173994,0.48101345282757546,-1.0,1.2350000653948103,0.00926040459600044,0.6686786200366885,0.5120320677417176
1962-05-22,62.34000015258789,62.34000015258789,63.689998626708984,62.2599983215332,63.59000015258789,3640000,-0.01965717875452988,-0.019852950892011098,0.022487817294298044,-0.019657178754529842,0.0016040820320232638,0.0012833145790643124,-0.019852950892010758,0.8741256875784169,0.06992898795831488,0.05594532446256885,-1.0,1.257857186453683,0.009904350561439621,1.0839140015484485,0.7342478569880454
1962-05-23,61.11000061035156,61.11000061035156,62.41999816894531,60.900001525878906,62.34000015258789,5450000,-0.01973050271456034,-0.01992774789228659,0.02438236508415067,-0.019730502714560352,0.001309082237905768,0.0034364111008875365,-0.01992774789228625,0.8092120123069128,0.05263039015400921,0.13815759753842005,-1.0,1.2864281790597099,0.010392726703215423,1.6194211683603732,0.9629533652580685
1962-05-24,60.619998931884766,60.619998931884766,61.790000915527344,60.36000061035156,61.11000061035156,5250000,-0.008018354992190835,-0.008050674884768584,0.023400430222439733,-0.008018354992190826,0.011217425225293369,0.004288985914126267,-0.008050674884768471,0.34265844328349376,0.4755245874522505,0.1818169692635564,-1.0,1.3171424865722656,0.010358757572080726,1.5394088669950738,0.9319313244152273
1962-05-25,59.470001220703125,59.470001220703125,60.97999954223633,59.0,60.619998931884766,6380000,-0.01897059933098688,-0.01915284976493767,0.032662480651989796,-0.018970599330986916,0.006053482477922608,0.007903164806721154,-0.01915284976493733,0.5808070591178949,0.18181853211176743,0.23737440876983262,-1.0,1.3942857469831194,0.010751408856212862,1.853573503776874,1.0485720698277052
1962-05-28,55.5,55.5,59.150001525878906,55.41999816894531,59.150001525878906,9350000,-0.06675636689445807,-0.06908898349248165,0.06272075467244279,-0.06170754745089875,0.0,0.0014414744334177929,-0.06908898349248047,0.9785518072237246,0.0,0.02144819277600729,-1.0,1.5942859649658203,0.017760968121333646,2.667922159447583,1.2996253326443885
1962-05-29,58.08000183105469,58.08000183105469,58.290000915527344,53.130001068115234,55.5,14750000,0.04648651947846294,0.045438381290575106,0.09297297022364161,0.046486519478462836,0.003615686602137334,0.04080576544709328,0.04543838129057426,0.5000003696411219,0.04069749819429476,0.4593021321643895,1.0,1.8807144165039062,0.02122086764454899,4.062913177611282,1.6219420444329313
1962-05-31,59.630001068115234,59.630001068115234,60.81999969482422,58.79999923706055,58.79999923706055,10710000,0.026687313846325944,0.026337419004430703,0.03477962111019772,0.01411567758204243,0.019956374398679807,0.0,0.02633741900443027,0.4108919024568765,0.5891080975426284,0.0,1.0,1.976428713117327,0.022333328676803252,2.773892773892774,1.3281070347496182
1962-06-01,59.380001068115234,59.380001068115234,59.959999084472656,58.52000045776367,59.630001068115234,5760000,-0.004192520468252692,-0.00420133372398664,0.024148894866932447,-0.0041925204682526414,0.005557393237141891,0.014483000924251407,-0.0042013337239865285,0.17361127667960616,0.22916550768619826,0.5972232156335011,-1.0,1.960714340209961,0.0221183506251995,1.4349775784753362,0.8899375484738167
1962-06-04,57.27000045776367,57.27000045776367,59.119998931884766,57.13999938964844,59.119998931884766,5380000,-0.03553385942063503,-0.03618055292456251,0.03334455214921698,-0.031292261629648765,0.0,0.002269967995043225,-0.036180552924561814,0.9343428797113065,0.0,0.06565712028818847,-1.0,1.963571548461914,0.023139015559478716,1.3244707040866568,0.843492358965902
1962-06-05,57.56999969482422,57.56999969482422,58.41999816894531,56.33000183105469,57.27000045776367,6140000,0.0052383313194104275,0.005224658987921206,0.03649373705579043,0.005238331319410321,0.014764607931681335,0.01632792481660364,0.005224658987920985,0.14354055632613413,0.4066985471269135,0.44976089654647383,1.0,1.9864281245640345,0.023294307036358743,1.4950085220355491,0.9142921448431593
1962-06-06,58.38999938964844,58.38999938964844,59.16999816894531,57.63999938964844,57.63999938964844,4190000,0.014243524390672224,0.014143038455664282,0.02657632078178434,0.013011797500724686,0.013358431023295328,0.0,0.014143038455664064,0.49019646953194246,0.5098035304674039,0.0,1.0,2.0249996185302734,0.023704786116015092,1.005085396277106,0.695686651510938
1962-06-07,58.400001525878906,58.400001525878906,58.900001525878906,58.0,58.38999938964844,2760000,0.00017129878977595325,0.00017128411981353787,0.01541362451253016,0.00017129878977601017,0.008561643611917271,0.006678071566070359,0.00017128411981353787,0.01111346585850501,0.5555546136559758,0.4333319204844081,1.0,2.0157138279506137,0.02364756955868163,0.6584283601316857,0.5058703828926868
1962-06-08,58.45000076293945,58.45000076293945,58.970001220703125,58.13999938964844,58.400001525878906,2560000,0.0008561512971603236,0.0008557850086891662,0.014212359749458005,0.0008561512971603368,0.008896500444417121,0.004448282854348986,0.0008557850086891662,0.0602399117565227,0.6265051934912941,0.3132548947509784,1.0,2.0142854963030135,0.023635113882287638,0.611679250692918,0.4772766482891374
1962-06-11,57.81999969482422,57.81999969482422,58.58000183105469,57.5099983215332,58.45000076293945,2870000,-0.010778461247081594,-0.010836969660765153,0.018306304457739647,-0.010778461247081626,0.0022483754548838484,0.0053614903999863826,-0.01083696966076504,0.5887841137982697,0.12149592684350219,0.2897199593572935,-1.0,2.034285681588309,0.023563341377418653,0.6869973190348525,0.5229502143716097
1962-06-12,56.34000015258789,56.34000015258789,57.65999984741211,56.22999954223633,57.65999984741211,4690000,-0.0255966715677588,-0.02592996615360171,0.02473193207754009,-0.022892814747093048,0.0,0.001952442492964917,-0.025929966153601255,0.9230765126732166,0.0,0.07692348732608408,-1.0,2.0457142421177457,0.02389708070308055,1.1226541554959786,0.7526672657749337
1962-06-13,55.5,55.5,56.79999923706055,55.2400016784668,56.34000015258789,5850000,-0.014909480836224454,-0.015021744404178002,0.027688987475483595,-0.014909480836224431,0.008288271792300113,0.0046846544420396955,-0.015021744404177664,0.5384624789698805,0.2948716694704475,0.16666585155903083,-1.0,2.048571450369699,0.023269800800974447,1.3887570031336056,0.8707731482827968
1962-06-14,54.33000183105469,54.33000183105469,56.0,54.119998931884766,55.5,6240000,-0.021081048089104715,-0.021306426486497016,0.033873893119193414,-0.02108104808910473,0.00920301827993319,0.0038653210397995154,-0.021306426486496676,0.6223390979866056,0.2659572957056887,0.11170360630717369,-1.0,2.080714362008231,0.023408660023183935,1.4601272931486335,0.900213093787907
1962-06-15,55.88999938964844,55.88999938964844,55.959999084472656,53.65999984741211,54.33000183105469,7130000,0.028713372096778933,0.0283088680951288,0.04233387004500121,0.02871337209677886,0.0012524547430426993,0.011987868866691584,0.028308868095128153,0.6782600330714827,0.030434660019126602,0.2913053069089558,1.0,2.1035714830671037,0.024807534679101885,1.6461190377245232,0.9730940524830061
1962-06-18,55.7400016784668,55.7400016784668,56.529998779296875,54.970001220703125,55.88999938964844,4580000,-0.002683802340663899,-0.0026874101947897792,0.027911926563425265,-0.002683802340663868,0.01148186886215468,0.013814144861447586,-0.002687410194789668,0.09615252944162231,0.41025666105846387,0.49359080949927275,-1.0,1.9257139478410994,0.024798236212581527,1.03897282337462,0.7124461630947742
1962-06-19,55.540000915527344,55.540000915527344,55.880001068115234,54.97999954223633,55.7400016784668,2680000,-0.003588101128757515,-0.003594553803469673,0.01614642086074049,-0.003588101128757526,0.002520694766666772,0.010082847750448196,-0.003594553803469673,0.22222269317145657,0.15555461365642023,0.6222226931710121,-1.0,1.6214283534458704,0.024798342597999713,0.603984494726404,0.47249084276817666
1962-06-20,54.779998779296875,54.779998779296875,55.91999816894531,54.65999984741211,55.540000915527344,3360000,-0.01368386971016411,-0.013778356811566512,0.022686321583782056,-0.013683869710164059,0.006936788278308285,0.002190561054377334,-0.013778356811566174,0.6031771020973048,0.30158552350710693,0.09523737439479454,-1.0,1.51571410042899,0.0246664889102383,0.7574049862494928,0.5638382813633313
1962-06-21,53.59000015258789,53.59000015258789,54.779998779296875,53.5,54.779998779296875,4560000,-0.021723232077886068,-0.02196265519711547,0.023366170277839212,-0.02172323207788612,0.0,0.0016794206443670717,-0.02196265519711513,0.929687313734581,0.0,0.07031268626463762,-1.0,1.5042855398995536,0.024729065543784057,1.026333558406482,0.7062280311725684
1962-06-22,52.68000030517578,52.68000030517578,53.779998779296875,52.47999954223633,53.59000015258789,5640000,-0.016980777100597977,-0.017126603685988503,0.024258242831853568,-0.01698077710059803,0.003606655763255892,0.003796521673896102,-0.017126603685988274,0.700000293437885,0.14615287554971781,0.153846831011628,-1.0,1.4371425083705358,0.02484077373123948,1.2598847339498727,0.8153138093064662
1962-06-25,52.45000076293945,52.45000076293945,52.959999084472656,51.349998474121094,52.68000030517578,7090000,-0.004365974580560761,-0.0043755332797510964,0.030561894476553008,-0.004365974580560714,0.005338394189208836,0.020972397956485977,-0.0043755332797509846,0.14285680437472764,0.17391221934727097,0.6832309762773803,-1.0,1.4028570992606026,0.02468013175033024,1.5669893471246077,0.9427337519484125
1962-06-26,52.31999969482422,52.31999969482422,53.58000183105469,52.099998474121094,52.45000076293945,4630000,-0.0024785713293467015,-0.0024816480722666926,0.028217413449102304,-0.002478571329346702,0.02159787986824129,0.004204916322369336,-0.0024816480722666926,0.08783836030243514,0.7635125034146614,0.14864913628222776,-1.0,1.3942860194614954,0.01976277602007385,1.0065217391304349,0.6964027450197116
1962-06-27,52.599998474121094,52.599998474121094,52.83000183105469,51.77000045776367,52.31999969482422,3890000,0.005351658656920222,0.00533738941848616,0.020259965204011205,0.005351658656920329,0.004372687521022536,0.010456259563032942,0.00533738941848616,0.2641494495684386,0.21698401787846647,0.5188665325521514,1.0,1.4057145799909319,0.01633143978730311,0.8414085481917287,0.6105307940850805
1962-06-28,54.40999984741211,54.40999984741211,54.63999938964844,52.97999954223633,52.97999954223633,5440000,0.034410673494249755,0.03383186695886596,0.031558933375802664,0.026991323471714394,0.004227155722869709,0.0,0.033831866958865316,0.8614460461573221,0.13855395384207536,0.0,1.0,1.4921430860246931,0.017152571986610233,1.1725148719717218,0.7758854236905831
